,id,TSS_start,TSS_frecuency_YPD
4908,YKL168C,133472,29
4909,YKL169C,133457,1
4910,YKL170W,130561,73
4911,YKL171W,127324,2
4912,YKL172W,125730,580
4913,YKL173W,122492,9
4914,YKL174C,122322,72
4915,YKL175W,118747,86
4916,YKL176C,118332,4
4917,YKL177W,114149,0
4918,YKL178C,114671,2
4919,YKL179C,112539,4
4920,YKL180W,109248,1702
4921,YKL181W,107140,948
4922,YKL183W,98578,74
4923,YKL184W,96597,162
4924,YKL185W,94151,41
4925,YKL186C,93525,62
4926,YKL187C,91574,0
4927,YKL188C,88899,1
4928,YKL189W,84605,11
4929,YKL190W,82901,295
4930,YKL191W,81005,33
4931,YKL192C,80562,557
4932,YKL193C,79902,2
4933,YKL194C,78679,5
4934,YKL195W,75787,2982
4935,YKL196C,75581,132
4936,YKL197C,73900,1
4937,YKL198C,70528,4
4938,YKL201C,67527,1
4939,YKL204W,53670,59
4940,YKL205W,50020,2
4941,YKL206C,49831,27
4942,YKL207W,48163,162
4943,YKL208W,47136,5
4944,YKL210W,39108,1
4945,YKL211C,38162,1
4946,YKL212W,34342,2
4947,YKL213C,34145,46
4948,YKL214C,31749,24
4949,YKL215C,30758,1
4950,YKL216W,25173,22
4951,YKL217W,22006,0
4952,YKL218C,18468,4
4953,YKL220C,11381,2
4954,YKL221W,6085,0
4955,YKL222C,5738,6
4956,YKR001C,442790,65
4957,YKR002W,443027,33
4958,YKR003W,445292,10
4959,YKR004C,448084,6
4960,YKR005C,450250,2
4961,YKR006C,451228,45
4962,YKR007W,451430,42
4963,YKR008W,452169,35
4964,YKR009C,457131,1
4965,YKR010C,461322,3
4966,YKR011C,462815,3
4967,YKR012C,465026,2
4968,YKR013W,463919,422
4969,YKR014C,466214,73
4970,YKR015C,468888,1
4971,YKR016W,469671,30
4972,YKR017C,473456,6
4973,YKR018C,475914,64
4974,YKR019C,478159,4
4975,YKR020W,478330,23
4976,YKR021W,479165,4
4977,YKR022C,483168,9
4978,YKR023W,483355,4
4979,YKR024C,487399,47
4980,YKR025W,487739,44
4981,YKR026C,489742,38
4982,YKR027W,491303,4
4983,YKR028W,493888,1
4984,YKR029C,499838,10
4985,YKR030W,500230,26
4986,YKR035C,509616,1
4987,YKR035W-A,507922,3
4988,YKR036C,510663,76
4989,YKR037C,511816,8
4990,YKR038C,513168,13
4991,YKR039W,514999,6
4992,YKR041W,518192,9
4993,YKR042W,519320,880
4994,YKR043C,521732,246
4995,YKR044W,521946,58
4996,YKR045C,523997,9
4997,YKR046C,525083,17
4998,YKR048C,526659,50
4999,YKR049C,527249,7
5000,YKR050W,526919,4
5001,YKR051W,530829,31
5002,YKR052C,533535,18
5003,YKR053C,535499,2
5004,YKR055W,548183,5
5005,YKR057W,551627,3984
5006,YKR058W,552643,2
5007,YKR059W,554959,1261
5008,YKR060W,556501,16
5009,YKR061W,557595,7
5010,YKR062W,559605,21
5011,YKR063C,562303,61
5012,YKR064W,562520,4
5013,YKR065C,565921,59
5014,YKR066C,567218,28
5015,YKR067W,567811,69
5016,YKR068C,570957,71
5017,YKR069W,571450,5
5018,YKR070W,573570,74
5019,YKR071C,576009,14
5020,YKR072C,578316,21
5021,YKR074W,579209,66
5022,YKR075C,580785,4
5023,YKR075W-A,579217,2
5024,YKR076W,582206,4
5025,YKR077W,583628,6
5026,YKR078W,584935,12
5027,YKR079C,589509,4
5028,YKR080W,590337,8
5029,YKR081C,592561,45
5030,YKR082W,592777,2
5031,YKR083C,596890,11
5032,YKR084C,598942,163
5033,YKR085C,599700,14
5034,YKR086W,599833,11
5035,YKR087C,604254,41
5036,YKR088C,605431,24
5037,YKR089C,608444,6
5038,YKR090W,608773,72
5039,YKR091W,611491,3
5040,YKR092C,613914,17
5041,YKR093W,615636,209
5042,YKR094C,618777,1189
5043,YKR095W-A,625850,29
5044,YKR096W,626546,2
5045,YKR097W,631005,2
5046,YKR098C,635316,10
5047,YKR099W,635586,8
5048,YKR100C,640319,18
5049,YKR101W,640530,18
5050,YKR104W,655993,2
5051,YLL001W,147827,48
5052,YLL002W,146267,3
5053,YLL003W,143148,2
5054,YLL004W,141056,10
5055,YLL006W,136548,7
5056,YLL007C,136386,7
5057,YLL008W,131699,64
5058,YLL009C,131467,16
5059,YLL010C,130782,3
5060,YLL011W,127512,62
5061,YLL012W,125477,4
5062,YLL013C,124960,2
5063,YLL014W,121304,161
5064,YLL015W,116313,0
5065,YLL018C,111585,336
5066,YLL018C-A,109030,279
5067,YLL020C,106403,1
5068,YLL022C,100201,7
5069,YLL023C,98866,45
5070,YLL024C,97515,2939
5071,YLL025W,94726,2
5072,YLL026W,88567,4
5073,YLL027W,87197,27
5074,YLL028W,84670,10
5075,YLL029W,81358,26
5076,YLL031C,80258,11
5077,YLL032C,76836,1
5078,YLL033W,73403,3
5079,YLL034C,73184,16
5080,YLL035W,68466,12
5081,YLL036C,68283,18
5082,YLL037W,65633,2
5083,YLL038C,66552,3
5084,YLL039C,65304,5
5085,YLL041C,53990,2
5086,YLL042C,52613,1
5087,YLL043W,49900,3
5088,YLL045C,48652,3312
5089,YLL050C,40439,4534
5090,YLL051C,39485,8
5091,YLL052C,36392,1
5092,YLL053C,36337,1
5093,YLL054C,35232,13
5094,YLL055W,29806,4
5095,YLL056C,29639,4
5096,YLL058W,23509,29
5097,YLL059C,23164,0
5098,YLL060C,22121,5
5099,YLL061W,17940,51
5100,YLL062C,17679,2
5101,YLL063C,16217,1
5102,YLR001C,154008,3
5103,YLR002C,156384,126
5104,YLR003C,157748,16
5105,YLR004C,159560,3
5106,YLR005W,160012,48
5107,YLR006C,164063,1
5108,YLR007W,164385,17
5109,YLR008C,166181,79
5110,YLR009W,166397,347
5111,YLR010C,167813,3
5112,YLR011W,169018,15
5113,YLR012C,170381,1
5114,YLR015W,175174,64
5115,YLR016C,177458,9
5116,YLR017W,177600,20
5117,YLR018C,179662,53
5118,YLR019W,179990,9
5119,YLR020C,183444,55
5120,YLR021W,183576,15
5121,YLR022C,184927,222
5122,YLR023C,187256,12
5123,YLR025W,194369,7
5124,YLR026C,196587,22
5125,YLR027C,198113,768
5126,YLR028C,201468,118
5127,YLR029C,202613,1011
5128,YLR031W,204113,0
5129,YLR032W,204970,1
5130,YLR033W,208708,39
5131,YLR034C,212098,400
5132,YLR035C,214495,4
5133,YLR036C,222172,13
5134,YLR037C,223246,8
5135,YLR038C,225222,73
5136,YLR040C,229667,2
5137,YLR041W,228917,4
5138,YLR042C,230537,8
5139,YLR043C,232059,135
5140,YLR044C,234111,13660
5141,YLR045C,237722,5
5142,YLR046C,240216,2
5143,YLR047C,241655,2
5144,YLR048W,242190,3745
5145,YLR049C,245363,37
5146,YLR050C,246079,3
5147,YLR051C,246998,40
5148,YLR052W,247176,8
5149,YLR053C,248438,1
5150,YLR055C,253138,1
5151,YLR056W,253783,634
5152,YLR057W,255252,5
5153,YLR058C,259440,849
5154,YLR059C,260550,19
5155,YLR060W,260942,68
5156,YLR061W,263173,1851
5157,YLR063W,264156,1
5158,YLR064W,265400,24
5159,YLR065C,266950,589
5160,YLR066W,267134,20
5161,YLR067C,270782,1
5162,YLR068W,270983,30
5163,YLR069C,273934,16
5164,YLR070C,275260,0
5165,YLR071C,278648,2
5166,YLR072W,278842,378
5167,YLR073C,281726,124
5168,YLR074C,282478,120
5169,YLR075W,282906,2770
5170,YLR077W,283845,38
5171,YLR078C,286612,75
5172,YLR079W,286780,44
5173,YLR080W,287898,2
5174,YLR081W,290160,12
5175,YLR082C,293609,119
5176,YLR083C,296258,77
5177,YLR084C,300302,1
5178,YLR085C,302022,19
5179,YLR086W,302187,2
5180,YLR088W,316075,50
5181,YLR089C,320319,93
5182,YLR090W,320612,6
5183,YLR091W,322296,3
5184,YLR092W,323527,0
5185,YLR093C,327488,46
5186,YLR094C,329272,186
5187,YLR095C,332144,8
5188,YLR096W,332383,1
5189,YLR097C,337346,6
5190,YLR098C,339485,53
5191,YLR099C,341028,22
5192,YLR099W-A,341299,272
5193,YLR100W,341783,40
5194,YLR102C,343780,20
5195,YLR103C,346011,26
5196,YLR104W,346545,284
5197,YLR105C,348247,6
5198,YLR107W,364113,3
5199,YLR108C,368174,11
5200,YLR109W,368744,7383
5201,YLR110C,370141,46741
5202,YLR111W,370157,0
5203,YLR112W,370748,99
5204,YLR113W,371446,21
5205,YLR114C,377303,7
5206,YLR115W,377961,5
5207,YLR116W,380818,8
5208,YLR117C,384534,40
5209,YLR118C,385443,593
5210,YLR119W,385332,0
5211,YLR120C,388333,14
5212,YLR120W-A,388580,4
5213,YLR121C,390296,132
5214,YLR123C,391713,3
5215,YLR125W,393472,4
5216,YLR126C,395541,7
5217,YLR127C,398392,1
5218,YLR128W,398505,5
5219,YLR129W,399601,27
5220,YLR130C,404196,6
5221,YLR131C,407065,1
5222,YLR132C,408182,6
5223,YLR133W,408421,6
5224,YLR134W,410680,18
5225,YLR135W,413217,3
5226,YLR136C,416666,3
5227,YLR137W,416999,8
5228,YLR138W,418232,2
5229,YLR139C,423495,13
5230,YLR141W,423650,29
5231,YLR142W,425156,1
5232,YLR143W,427318,19
5233,YLR144C,432029,3
5234,YLR145W,432159,4
5235,YLR146C,433767,13
5236,YLR146W-A,433846,16
5237,YLR147C,434494,88
5238,YLR148W,434603,2
5239,YLR149C,439892,1
5240,YLR150W,440441,1059
5241,YLR151C,442738,18
5242,YLR152C,444857,5
5243,YLR153C,447606,291
5244,YLR154C,448397,16
5245,YLR163C,493282,18
5246,YLR164W,493564,1
5247,YLR165C,495266,6
5248,YLR166C,498080,9
5249,YLR167W,498890,6756
5250,YLR168C,500295,9
5251,YLR170C,501096,60
5252,YLR172C,502190,121
5253,YLR173W,502355,104
5254,YLR174W,504304,3
5255,YLR175W,506105,849
5256,YLR176C,510738,1
5257,YLR177W,511005,2
5258,YLR178C,514383,4
5259,YLR179C,514790,389
5260,YLR180W,515206,800
5261,YLR181C,517737,37
5262,YLR182W,517907,23
5263,YLR183C,522059,12
5264,YLR185W,522642,5602
5265,YLR186W,523575,41
5266,YLR187W,524634,1
5267,YLR188W,528227,19
5268,YLR189C,534453,2
5269,YLR190W,534787,7
5270,YLR191W,537223,7
5271,YLR192C,539638,197
5272,YLR193C,540589,28
5273,YLR194C,541587,19
5274,YLR195C,543335,23
5275,YLR196W,543894,67
5276,YLR197W,546061,119
5277,YLR199C,548809,10
5278,YLR200W,548984,111
5279,YLR201C,550320,125
5280,YLR203C,552016,430
5281,YLR204W,552240,73
5282,YLR205C,553715,3
5283,YLR207W,556724,13
5284,YLR208W,559461,18
5285,YLR209C,561738,17
5286,YLR210W,561943,3
5287,YLR211C,564581,8
5288,YLR212C,566296,39
5289,YLR213C,567922,8
5290,YLR214W,568518,41
5291,YLR215C,571900,6
5292,YLR216C,573242,216
5293,YLR217W,572837,3
5294,YLR218C,573999,1
5295,YLR219W,573956,67
5296,YLR220W,576672,36
5297,YLR221C,579069,67
5298,YLR222C,581790,90
5299,YLR222C-A,583552,1
5300,YLR224W,586174,19
5301,YLR225C,588967,2
5302,YLR226W,589353,4
5303,YLR227C,592381,2
5304,YLR228C,602666,7
5305,YLR229C,604996,209
5306,YLR231C,607146,33
5307,YLR233C,609539,6
5308,YLR234W,609743,4
5309,YLR237W,612300,32
5310,YLR238W,614677,25
5311,YLR239C,617348,39
5312,YLR240W,617485,4
5313,YLR241W,620418,14
5314,YLR242C,623992,15
5315,YLR243W,624125,8
5316,YLR244C,626349,1664
5317,YLR245C,626948,14
5318,YLR246W,627117,18
5319,YLR248W,634181,261
5320,YLR249W,636740,659
5321,YLR250W,640273,21
5322,YLR251W,641451,1
5323,YLR252W,641677,4
5324,YLR253W,642554,99
5325,YLR254C,645062,6
5326,YLR255C,645980,2
5327,YLR257W,658622,70
5328,YLR258W,660649,46
5329,YLR259C,665036,1371
5330,YLR260W,665716,42
5331,YLR261C,668843,2
5332,YLR262C-A,669684,772
5333,YLR263W,669842,2
5334,YLR264W,673109,1043
5335,YLR266C,677747,5
5336,YLR267W,678142,7
5337,YLR268W,680149,13
5338,YLR270W,681094,9
5339,YLR271W,682384,3
5340,YLR272C,687254,4
5341,YLR273C,691258,4
5342,YLR274W,691535,6
5343,YLR275W,694323,7
5344,YLR276C,696926,19
5345,YLR277C,699643,6
5346,YLR279W,704230,1
5347,YLR280C,704955,0
5348,YLR283W,705185,18
5349,YLR284C,707088,6
5350,YLR285C-A,708603,1
5351,YLR285W,707354,31
5352,YLR286C,710367,1246
5353,YLR286W-A,708416,4
5354,YLR287C,712128,10
5355,YLR287C-A,713177,274
5356,YLR288C,714922,3
5357,YLR289W,715059,3
5358,YLR290C,718000,12
5359,YLR291C,719494,13
5360,YLR292C,720384,32
5361,YLR293C,721467,323
5362,YLR294C,722364,0
5363,YLR295C,722412,62
5364,YLR296W,722755,0
5365,YLR297W,723935,16
5366,YLR298C,725421,21
5367,YLR299C-A,728048,1
5368,YLR299W,725876,2
5369,YLR300W,728857,152
5370,YLR301W,730795,309
5371,YLR303W,732501,86
5372,YLR304C,737587,12
5373,YLR306W,744084,8
5374,YLR307W,745543,1
5375,YLR309C,751822,2
5376,YLR311C,757614,1
5377,YLR312C,759027,2
5378,YLR312W-A,759468,173
5379,YLR313C,762394,4
5380,YLR314C,764202,67
5381,YLR315W,764754,3
5382,YLR316C,766382,42
5383,YLR317W,765183,2
5384,YLR318W,766523,0
5385,YLR319C,771755,3
5386,YLR321C,777879,25
5387,YLR322W,777593,1
5388,YLR323C,778979,16
5389,YLR324W,779148,63
5390,YLR325C,781400,3791
5391,YLR326W,782143,5
5392,YLR327C,783461,5
5393,YLR328W,784702,43
5394,YLR329W,785600,0
5395,YLR330W,787652,400
5396,YLR332W,790305,7
5397,YLR333C,796367,96
5398,YLR335W,797407,321
5399,YLR336C,802434,4
5400,YLR337C,805171,19
5401,YLR338W,803812,0
5402,YLR340W,805827,6210
5403,YLR342W-A,814606,3
5404,YLR343W,816027,1
5405,YLR344W,819295,2949
5406,YLR345W,820440,8
5407,YLR346C,822653,5
5408,YLR347C,826539,7
5409,YLR347W-A,823094,1
5410,YLR348C,827892,24
5411,YLR349W,827402,1
5412,YLR350W,828683,8
5413,YLR351C,830367,9
5414,YLR352W,831001,14
5415,YLR353W,833871,21
5416,YLR354C,837398,21
5417,YLR355C,839332,15698
5418,YLR356W,840290,13
5419,YLR357W,841275,11
5420,YLR358C,844178,1
5421,YLR359W,844214,34
5422,YLR360W,846029,13
5423,YLR361C,849145,5
5424,YLR361C-A,849682,25
5425,YLR362W,849801,3
5426,YLR363C,853194,3
5427,YLR363W-A,853451,40
5428,YLR364W,854012,55
5429,YLR367W,855837,120
5430,YLR368W,857486,11
5431,YLR369W,859529,1
5432,YLR370C,862294,2202
5433,YLR371W,862516,1
5434,YLR372W,867210,144
5435,YLR373C,871383,6
5436,YLR375W,871665,25
5437,YLR376C,873588,11
5438,YLR378C,877383,1035
5439,YLR380W,878189,28
5440,YLR381W,879672,1
5441,YLR382C,884833,9
5442,YLR383W,885206,3
5443,YLR384C,893186,1
5444,YLR385C,893428,1
5445,YLR386W,893606,9
5446,YLR387C,897724,10
5447,YLR388W,898121,582
5448,YLR389C,902660,2
5449,YLR390W,898899,10
5450,YLR390W-A,903676,3155
5451,YLR392C,906476,9
5452,YLR393W,907040,3
5453,YLR394W,907322,4
5454,YLR395C,910008,48
5455,YLR396C,912367,5
5456,YLR397C,914924,44
5457,YLR398C,919054,1
5458,YLR399C,921642,30
5459,YLR399W-A,919273,0
5460,YLR400W,921941,0
5461,YLR401C,924496,208
5462,YLR403W,924931,1
5463,YLR404W,928706,8
5464,YLR405W,929782,40
5465,YLR406C,931781,2854
5466,YLR406C-A,932600,1
5467,YLR407W,932723,8
5468,YLR408C,934272,1
5469,YLR409C,937266,26
5470,YLR410W,937492,1
5471,YLR411W,947222,1
5472,YLR412C-A,950631,1
5473,YLR412W,948351,13
5474,YLR413W,951106,235
5475,YLR414C,954244,38
5476,YLR417W,954935,6
5477,YLR418C,958166,2
5478,YLR419W,958367,4
5479,YLR420W,963761,30
5480,YLR421C,965564,237
5481,YLR423C,973203,3
5482,YLR424W,973365,1
5483,YLR425W,982733,0
5484,YLR426W,987037,34
5485,YLR427W,988334,15
5486,YLR428C,991034,2
5487,YLR429W,990746,168
5488,YLR431C,1001860,7
5489,YLR432W,1002449,234
5490,YLR433C,1006122,66
5491,YLR434C,1006419,0
5492,YLR435W,1006299,44
5493,YLR436C,1011329,3
5494,YLR437C,1012092,26
5495,YLR437C-A,1013731,0
5496,YLR438C-A,1014237,81
5497,YLR438W,1012466,49
5498,YLR439W,1014433,14
5499,YLR440C,1017766,11
5500,YLR441C,1018936,1707
5501,YLR442C,1022280,2
5502,YLR443W,1022454,5
5503,YLR444C,1024010,1
5504,YLR446W,1025128,3
5505,YLR447C,1027947,6417
5506,YLR448W,1028838,160
5507,YLR449W,1030795,46
5508,YLR450W,1032444,2
5509,YLR451W,1036015,2
5510,YLR452C,1041538,2
5511,YLR453C,1043006,2
5512,YLR455W,1053393,27
5513,YLR456W,1055058,7
5514,YLR457C,1056792,4
5515,YLR459W,1057322,7
5516,YLR460C,1060933,3
5517,YML001W,267081,75
5518,YML002W,264300,2
5519,YML003W,263436,1
5520,YML004C,262700,484
5521,YML005W,260214,9
5522,YML006C,258570,4
5523,YML007C-A,253290,3
5524,YML007W,253694,31
5525,YML008C,253024,115
5526,YML009C,251558,32
5527,YML009W-B,249621,6
5528,YML011C,247456,5
5529,YML012C-A,247393,1
5530,YML012W,246075,1436
5531,YML013W,244145,74
5532,YML014W,243215,46
5533,YML015C,243092,4
5534,YML017W,236518,1
5535,YML018C,236088,22
5536,YML019W,233444,13
5537,YML020W,230973,2
5538,YML021C,230832,2
5539,YML022W,228915,528
5540,YML023C,228708,14
5541,YML024W,225863,41
5542,YML025C,225407,135
5543,YML026C,223850,686
5544,YML027W,221317,3
5545,YML028W,220109,15774
5546,YML029W,217282,13
5547,YML030W,216412,9
5548,YML031W,214147,119
5549,YML032C,213970,45
5550,YML034W,209457,17
5551,YML035C,209024,26
5552,YML036W,205607,20
5553,YML037C,205408,1
5554,YML038C,204244,16
5555,YML041C,195806,2
5556,YML042W,192644,1
5557,YML043C,191929,16
5558,YML046W,181386,2
5559,YML048W,178381,83
5560,YML050W,173133,5
5561,YML051W,171516,30
5562,YML052W,170372,60
5563,YML053C,169835,23
5564,YML054C,167357,1
5565,YML055W,164599,80
5566,YML056C,164230,235
5567,YML057W,160097,14
5568,YML058W,159361,183
5569,YML058W-A,158713,5
5570,YML060W,151829,8
5571,YML061C,151682,3
5572,YML062C,148715,7
5573,YML063W,146456,2373
5574,YML064C,145984,4
5575,YML065W,142116,9
5576,YML067C,140234,37
5577,YML068W,137451,3
5578,YML069W,135443,322
5579,YML070W,133431,108
5580,YML071C,131648,263
5581,YML072C,129509,1
5582,YML073C,124189,6808
5583,YML074C,121358,10
5584,YML075C,118976,6
5585,YML076C,115363,2
5586,YML077W,111865,33
5587,YML078W,110977,411
5588,YML079W,110238,154
5589,YML080W,108682,27
5590,YML081C-A,104221,2679
5591,YML081W,104632,3
5592,YML082W,101862,34
5593,YML083C,103827,1
5594,YML085C,99451,131
5595,YML086C,97527,50
5596,YML087C,95379,4
5597,YML088W,92214,2
5598,YML089C,91586,0
5599,YML092C,86760,90
5600,YML093W,83066,14
5601,YML094W,82258,26
5602,YML095C,82154,2
5603,YML096W,79885,33
5604,YML097C,79739,26
5605,YML098W,77243,31
5606,YML099C,77063,2
5607,YML100W,70234,2
5608,YML100W-A,68414,2
5609,YML101C,70139,7
5610,YML101C-A,69747,2
5611,YML102W,68288,339
5612,YML104C,62358,6
5613,YML105C,58718,45
5614,YML106W,56465,174
5615,YML107C,56282,27
5616,YML108W,54733,57
5617,YML109W,51603,3
5618,YML110C,50996,33
5619,YML111W,46816,1
5620,YML112W,45036,99
5621,YML113W,44007,27
5622,YML114C,43754,9
5623,YML115C,41837,43
5624,YML116W,38115,14
5625,YML116W-A,36158,5
5626,YML118W,31904,1
5627,YML119W,30591,23
5628,YML120C,29867,30
5629,YML121W,26867,26
5630,YML122C,26426,1
5631,YML123C,25839,1417
5632,YML124C,23702,6
5633,YML125C,21722,553
5634,YML127W,16984,2
5635,YML128C,16800,28
5636,YML129C,14763,76
5637,YML130C,13271,27
5638,YML131W,10158,20
5639,YMR001C,271487,4
5640,YMR002W,272159,264
5641,YMR003W,273077,17
5642,YMR004W,273957,34
5643,YMR005W,275989,10
5644,YMR006C,279739,71
5645,YMR007W,279948,2
5646,YMR008C,282692,9
5647,YMR009W,284049,18
5648,YMR010W,284872,15
5649,YMR011W,288041,955
5650,YMR012W,291006,1
5651,YMR013C-A,296719,4
5652,YMR013W-A,298307,5
5653,YMR014W,298842,133
5654,YMR015C,302530,77
5655,YMR016C,305817,15
5656,YMR017W,307113,1
5657,YMR018W,309744,1
5658,YMR020W,315276,9
5659,YMR021C,318441,30
5660,YMR022W,318651,82
5661,YMR023C,321039,9
5662,YMR024W,321866,1
5663,YMR025W,323288,7
5664,YMR026C,325551,9
5665,YMR027W,325799,93
5666,YMR028W,327462,15
5667,YMR029C,330260,15
5668,YMR030W,330617,2
5669,YMR030W-A,336908,0
5670,YMR031C,334822,4
5671,YMR032W,335194,15
5672,YMR033W,337745,340
5673,YMR034C,340930,9
5674,YMR035W,341073,4
5675,YMR036C,343562,9
5676,YMR037C,346968,1
5677,YMR038C,348290,95
5678,YMR039C,349622,15
5679,YMR040W,350320,3
5680,YMR041C,351991,25
5681,YMR042W,352586,73
5682,YMR043W,353864,6
5683,YMR044W,355368,88
5684,YMR046W-A,362416,1
5685,YMR047C,366780,20
5686,YMR048W,366956,8
5687,YMR049C,370551,243
5688,YMR052C-A,380805,1
5689,YMR052W,379575,9
5690,YMR053C,382898,3
5691,YMR054W,383089,8
5692,YMR055C,387050,13
5693,YMR056C,388325,5
5694,YMR058W,388767,1125
5695,YMR059W,391058,24
5696,YMR060C,392536,45
5697,YMR061W,392731,50
5698,YMR062C,396394,100
5699,YMR063W,397040,6
5700,YMR064W,397180,2
5701,YMR066W,401525,1
5702,YMR067C,405600,3
5703,YMR068W,406295,2
5704,YMR070W,408957,1
5705,YMR071C,411345,24
5706,YMR072W,411547,43
5707,YMR073C,412900,30
5708,YMR074C,413485,224
5709,YMR075W,413930,3
5710,YMR076C,420119,1
5711,YMR077C,422150,4
5712,YMR078C,424741,25
5713,YMR079W,424954,273
5714,YMR080C,429697,17
5715,YMR081C,431242,2
5716,YMR083W,434734,229
5717,YMR085W,437202,2
5718,YMR086C-A,443152,2
5719,YMR086W,439137,3
5720,YMR087W,442469,13
5721,YMR088C,445244,142
5722,YMR089C,448285,7
5723,YMR090W,448474,8
5724,YMR091C,451376,17
5725,YMR092C,453561,65
5726,YMR093W,453965,74
5727,YMR094W,455815,3
5728,YMR096W,458315,5
5729,YMR097C,460577,6
5730,YMR098C,462691,20
5731,YMR099C,464850,215
5732,YMR100W,465946,3
5733,YMR101C,469713,0
5734,YMR102C,472682,2
5735,YMR103C,473297,5
5736,YMR104C,475522,2
5737,YMR105C,477665,115
5738,YMR105W-A,477385,1
5739,YMR106C,480239,2
5740,YMR107W,482994,0
5741,YMR108W,483893,229
5742,YMR109W,486546,12
5743,YMR110C,492001,25
5744,YMR111C,493874,6
5745,YMR112C,494607,3
5746,YMR113W,494942,10
5747,YMR114C,497467,4
5748,YMR115W,497656,37
5749,YMR116C,500717,1119
5750,YMR117C,501911,2
5751,YMR118C,502823,0
5752,YMR119W,505148,7
5753,YMR119W-A,506427,5
5754,YMR120C,509323,288
5755,YMR121C,510383,37
5756,YMR122C,511754,2
5757,YMR122W-A,511271,347
5758,YMR123W,513565,40
5759,YMR124W,514185,1
5760,YMR125W,517464,8
5761,YMR126C,521978,5
5762,YMR127C,523437,10
5763,YMR128W,523650,2
5764,YMR129W,527761,2
5765,YMR130W,532026,3
5766,YMR131C,534743,69
5767,YMR132C,535657,11
5768,YMR133W,536204,1
5769,YMR134W,537799,26
5770,YMR135C,540060,1
5771,YMR136W,541101,14
5772,YMR137C,545003,6
5773,YMR138W,545155,61
5774,YMR139W,545933,15
5775,YMR140W,547662,9
5776,YMR141C,550070,1
5777,YMR141W-A,550786,0
5778,YMR142C,551241,2685
5779,YMR143W,551907,1172
5780,YMR144W,553246,7
5781,YMR145C,556678,70
5782,YMR146C,558562,605
5783,YMR147W,559169,1
5784,YMR148W,560108,3
5785,YMR151W,562486,0
5786,YMR152W,563090,4
5787,YMR153C-A,565951,2
5788,YMR153W,564383,16
5789,YMR154C,568203,2
5790,YMR155W,568529,26
5791,YMR156C,571028,7
5792,YMR157C,572090,10
5793,YMR158C-A,574893,3
5794,YMR158W,572192,153
5795,YMR160W,575019,4
5796,YMR161W,577669,111
5797,YMR163C,586533,2
5798,YMR165C,592736,4
5799,YMR166C,594726,4
5800,YMR167W,594867,4
5801,YMR168C,599194,3
5802,YMR169C,601196,4
5803,YMR170C,603108,33
5804,YMR171C,605716,12
5805,YMR172W,605965,0
5806,YMR173W,608635,25
5807,YMR173W-A,608893,0
5808,YMR174C,610399,9
5809,YMR175W,610995,1
5810,YMR176W,611638,2
5811,YMR177W,616429,87
5812,YMR178W,618432,23
5813,YMR179W,619702,2
5814,YMR180C,623238,3
5815,YMR181C,624258,20
5816,YMR182C,625280,16
5817,YMR182W-A,623504,2
5818,YMR183C,627885,32
5819,YMR184W,628141,8
5820,YMR185W,629003,2
5821,YMR186W,632328,462
5822,YMR187C,636006,5
5823,YMR188C,637078,27
5824,YMR189W,637394,25
5825,YMR190C,645429,1
5826,YMR192W,647029,3
5827,YMR193W,650005,12
5828,YMR194C-A,653150,2
5829,YMR194C-B,652893,7
5830,YMR194W,651128,5281
5831,YMR195W,653942,232
5832,YMR196W,655072,1
5833,YMR197C,659242,6
5834,YMR198W,659459,10
5835,YMR199W,662446,41
5836,YMR200W,664631,132
5837,YMR201C,667062,6
5838,YMR202W,667512,146
5839,YMR203W,668427,44
5840,YMR204C,671345,2
5841,YMR205C,674821,34
5842,YMR206W,675761,0
5843,YMR208W,684449,764
5844,YMR209C,687317,72
5845,YMR210W,687482,14
5846,YMR211W,689065,10
5847,YMR212C,693185,18
5848,YMR213W,693365,44
5849,YMR214W,695331,10
5850,YMR215W,696718,421
5851,YMR216C,701206,19
5852,YMR217W,701731,147
5853,YMR218C,706923,1
5854,YMR220W,712306,45
5855,YMR221C,715466,391
5856,YMR222C,716337,8
5857,YMR223W,716497,9
5858,YMR224C,720703,5
5859,YMR225C,721424,127
5860,YMR226C,722446,426
5861,YMR227C,724428,5
5862,YMR228W,724597,8
5863,YMR230W,732382,1076
5864,YMR231W,733493,12
5865,YMR233W,739140,16
5866,YMR234W,740193,3
5867,YMR235C,742779,33
5868,YMR236W,742961,115
5869,YMR237W,743665,28
5870,YMR238W,746219,91
5871,YMR239C,749727,29
5872,YMR240C,751296,20
5873,YMR241W,751816,76
5874,YMR242C,754241,828
5875,YMR243C,756277,145
5876,YMR244C-A,758898,9
5877,YMR246W,759580,594
5878,YMR250W,770758,4
5879,YMR251W,772674,0
5880,YMR251W-A,774711,2405
5881,YMR252C,775762,5
5882,YMR253C,777241,3
5883,YMR255W,777948,11
5884,YMR256C,779156,92
5885,YMR257C,782419,4
5886,YMR258C,784320,19
5887,YMR259C,788942,2
5888,YMR260C,789864,675
5889,YMR261C,793455,6
5890,YMR262W,793671,3
5891,YMR263W,794893,43
5892,YMR264W,795759,51
5893,YMR265C,797928,12
5894,YMR266W,798507,2
5895,YMR267W,801698,4
5896,YMR268C,804264,8
5897,YMR269W,804426,44
5898,YMR270C,806564,3
5899,YMR271C,807613,2
5900,YMR272C,810816,111
5901,YMR273C,814179,14
